Date,POC,PM2.5,AQI_VALUE,COUNTY,LATITUDE,LONGITUDE
2/25/2020,3,4.4,18,Kaufman,32.564968,-96.317687
2/26/2020,3,3.8,16,Kaufman,32.564968,-96.317687
2/27/2020,3,3.8,16,Kaufman,32.564968,-96.317687
2/28/2020,3,5.1,21,Kaufman,32.564968,-96.317687
2/29/2020,3,4.7,20,Kaufman,32.564968,-96.317687
3/1/2020,3,5.2,22,Kaufman,32.564968,-96.317687
3/2/2020,3,9.4,39,Kaufman,32.564968,-96.317687
3/3/2020,3,12,50,Kaufman,32.564968,-96.317687
3/4/2020,3,7.2,30,Kaufman,32.564968,-96.317687
3/5/2020,3,5.3,22,Kaufman,32.564968,-96.317687
3/6/2020,3,5.3,22,Kaufman,32.564968,-96.317687
3/7/2020,3,5.3,22,Kaufman,32.564968,-96.317687
3/8/2020,3,7.1,30,Kaufman,32.564968,-96.317687
3/9/2020,3,5.8,24,Kaufman,32.564968,-96.317687
3/10/2020,3,6.2,26,Kaufman,32.564968,-96.317687
3/11/2020,3,9.4,39,Kaufman,32.564968,-96.317687
3/12/2020,3,7.7,32,Kaufman,32.564968,-96.317687
3/13/2020,3,8.4,35,Kaufman,32.564968,-96.317687
3/14/2020,3,6.4,27,Kaufman,32.564968,-96.317687
3/15/2020,3,3,13,Kaufman,32.564968,-96.317687
3/16/2020,3,8.5,35,Kaufman,32.564968,-96.317687
3/17/2020,3,10.9,45,Kaufman,32.564968,-96.317687
3/18/2020,3,8.2,34,Kaufman,32.564968,-96.317687
3/19/2020,3,9.2,38,Kaufman,32.564968,-96.317687
3/20/2020,3,3.4,14,Kaufman,32.564968,-96.317687
3/21/2020,3,3.7,15,Kaufman,32.564968,-96.317687
3/22/2020,3,6.2,26,Kaufman,32.564968,-96.317687
3/23/2020,3,6.5,27,Kaufman,32.564968,-96.317687
3/24/2020,3,6,25,Kaufman,32.564968,-96.317687
3/25/2020,3,6.1,25,Kaufman,32.564968,-96.317687
3/26/2020,3,14.3,56,Kaufman,32.564968,-96.317687
3/27/2020,3,12.3,51,Kaufman,32.564968,-96.317687
3/28/2020,3,7.2,30,Kaufman,32.564968,-96.317687
3/29/2020,3,5,21,Kaufman,32.564968,-96.317687
3/30/2020,3,4.8,20,Kaufman,32.564968,-96.317687
3/31/2020,3,2.2,9,Kaufman,32.564968,-96.317687
4/1/2020,3,3.9,16,Kaufman,32.564968,-96.317687
4/2/2020,3,7.5,31,Kaufman,32.564968,-96.317687
4/3/2020,3,3.3,14,Kaufman,32.564968,-96.317687
4/4/2020,3,2.5,10,Kaufman,32.564968,-96.317687
4/5/2020,3,6.8,28,Kaufman,32.564968,-96.317687
4/6/2020,3,9.9,41,Kaufman,32.564968,-96.317687
4/7/2020,3,7.8,33,Kaufman,32.564968,-96.317687
4/8/2020,3,12.8,52,Kaufman,32.564968,-96.317687
4/9/2020,3,10.9,45,Kaufman,32.564968,-96.317687
4/10/2020,3,6.6,28,Kaufman,32.564968,-96.317687
4/11/2020,3,8.1,34,Kaufman,32.564968,-96.317687
4/12/2020,3,6.8,28,Kaufman,32.564968,-96.317687
4/13/2020,3,3.1,13,Kaufman,32.564968,-96.317687
4/14/2020,3,4,17,Kaufman,32.564968,-96.317687
4/15/2020,3,4.3,18,Kaufman,32.564968,-96.317687
4/16/2020,3,6.3,26,Kaufman,32.564968,-96.317687
4/17/2020,3,7.1,30,Kaufman,32.564968,-96.317687
4/18/2020,3,6.8,28,Kaufman,32.564968,-96.317687
4/19/2020,3,7.5,31,Kaufman,32.564968,-96.317687
4/20/2020,3,5.3,22,Kaufman,32.564968,-96.317687
4/21/2020,3,9.8,41,Kaufman,32.564968,-96.317687
4/22/2020,3,8,33,Kaufman,32.564968,-96.317687
4/23/2020,3,3.8,16,Kaufman,32.564968,-96.317687
4/24/2020,3,6.5,27,Kaufman,32.564968,-96.317687
4/25/2020,3,5.1,21,Kaufman,32.564968,-96.317687
4/26/2020,3,7.6,32,Kaufman,32.564968,-96.317687
4/27/2020,3,7.8,33,Kaufman,32.564968,-96.317687
4/28/2020,3,10,42,Kaufman,32.564968,-96.317687
4/29/2020,3,3.3,14,Kaufman,32.564968,-96.317687
4/30/2020,3,5.8,24,Kaufman,32.564968,-96.317687
5/1/2020,3,6.5,27,Kaufman,32.564968,-96.317687
5/2/2020,3,6.4,27,Kaufman,32.564968,-96.317687
5/3/2020,3,6.1,25,Kaufman,32.564968,-96.317687
5/4/2020,3,10.1,42,Kaufman,32.564968,-96.317687
5/5/2020,3,5.7,24,Kaufman,32.564968,-96.317687
5/6/2020,3,3.8,16,Kaufman,32.564968,-96.317687
5/7/2020,3,5.7,24,Kaufman,32.564968,-96.317687
5/8/2020,3,5.2,22,Kaufman,32.564968,-96.317687
5/9/2020,3,5.8,24,Kaufman,32.564968,-96.317687
5/10/2020,3,7.6,32,Kaufman,32.564968,-96.317687
5/11/2020,3,6.5,27,Kaufman,32.564968,-96.317687
5/12/2020,3,7.1,30,Kaufman,32.564968,-96.317687
5/13/2020,3,5.3,22,Kaufman,32.564968,-96.317687
5/14/2020,3,6.5,27,Kaufman,32.564968,-96.317687
5/15/2020,3,5.9,25,Kaufman,32.564968,-96.317687
5/16/2020,3,3.1,13,Kaufman,32.564968,-96.317687
5/17/2020,3,4.2,18,Kaufman,32.564968,-96.317687
5/18/2020,3,5.5,23,Kaufman,32.564968,-96.317687
5/19/2020,3,8.1,34,Kaufman,32.564968,-96.317687
5/20/2020,3,10,42,Kaufman,32.564968,-96.317687
5/21/2020,3,14,55,Kaufman,32.564968,-96.317687
5/22/2020,3,10.4,43,Kaufman,32.564968,-96.317687
5/23/2020,3,7.4,31,Kaufman,32.564968,-96.317687
5/24/2020,3,5.4,23,Kaufman,32.564968,-96.317687
5/25/2020,3,2.5,10,Kaufman,32.564968,-96.317687
5/26/2020,3,3,13,Kaufman,32.564968,-96.317687
5/27/2020,3,4.3,18,Kaufman,32.564968,-96.317687
5/28/2020,3,5.9,25,Kaufman,32.564968,-96.317687
5/29/2020,3,4.8,20,Kaufman,32.564968,-96.317687
5/30/2020,3,7.1,30,Kaufman,32.564968,-96.317687
5/31/2020,3,8.3,35,Kaufman,32.564968,-96.317687
6/1/2020,3,8.5,35,Kaufman,32.564968,-96.317687
6/2/2020,3,10.9,45,Kaufman,32.564968,-96.317687
6/3/2020,3,9.5,40,Kaufman,32.564968,-96.317687
6/4/2020,3,5.6,23,Kaufman,32.564968,-96.317687
6/5/2020,3,7.4,31,Kaufman,32.564968,-96.317687
6/6/2020,3,8.6,36,Kaufman,32.564968,-96.317687
6/7/2020,3,7.4,31,Kaufman,32.564968,-96.317687
6/8/2020,3,7,29,Kaufman,32.564968,-96.317687
6/9/2020,3,9.3,39,Kaufman,32.564968,-96.317687
6/13/2020,3,7.4,31,Kaufman,32.564968,-96.317687
6/14/2020,3,9.3,39,Kaufman,32.564968,-96.317687
6/15/2020,3,10.8,45,Kaufman,32.564968,-96.317687
6/16/2020,3,8,33,Kaufman,32.564968,-96.317687
6/17/2020,3,7.5,31,Kaufman,32.564968,-96.317687
6/18/2020,3,7.4,31,Kaufman,32.564968,-96.317687
6/19/2020,3,5.9,25,Kaufman,32.564968,-96.317687
6/20/2020,3,4.5,19,Kaufman,32.564968,-96.317687
6/21/2020,3,4.2,18,Kaufman,32.564968,-96.317687
6/22/2020,3,5.9,25,Kaufman,32.564968,-96.317687
6/23/2020,3,5.4,23,Kaufman,32.564968,-96.317687
6/24/2020,3,6.1,25,Kaufman,32.564968,-96.317687
6/25/2020,3,6.5,27,Kaufman,32.564968,-96.317687
6/26/2020,3,28.5,85,Kaufman,32.564968,-96.317687
6/27/2020,3,32,93,Kaufman,32.564968,-96.317687
6/28/2020,3,13.5,54,Kaufman,32.564968,-96.317687
6/29/2020,3,11.5,48,Kaufman,32.564968,-96.317687
6/30/2020,3,18.5,64,Kaufman,32.564968,-96.317687
7/1/2020,3,17.9,63,Kaufman,32.564968,-96.317687
7/2/2020,3,20.6,69,Kaufman,32.564968,-96.317687
7/3/2020,3,20,68,Kaufman,32.564968,-96.317687
7/4/2020,3,17.1,62,Kaufman,32.564968,-96.317687
7/5/2020,3,18.3,64,Kaufman,32.564968,-96.317687
7/6/2020,3,7.5,31,Kaufman,32.564968,-96.317687
7/7/2020,3,6,25,Kaufman,32.564968,-96.317687
7/8/2020,3,15.4,58,Kaufman,32.564968,-96.317687
7/9/2020,3,16.8,61,Kaufman,32.564968,-96.317687
7/10/2020,3,10.8,45,Kaufman,32.564968,-96.317687
7/11/2020,3,8.2,34,Kaufman,32.564968,-96.317687
7/12/2020,3,5.8,24,Kaufman,32.564968,-96.317687
7/13/2020,3,10.3,43,Kaufman,32.564968,-96.317687
7/14/2020,3,15.6,58,Kaufman,32.564968,-96.317687
7/15/2020,3,14.3,56,Kaufman,32.564968,-96.317687
7/16/2020,3,20.9,70,Kaufman,32.564968,-96.317687
7/17/2020,3,15.4,58,Kaufman,32.564968,-96.317687
7/18/2020,3,8.2,34,Kaufman,32.564968,-96.317687
7/19/2020,3,8.4,35,Kaufman,32.564968,-96.317687
7/20/2020,3,6.8,28,Kaufman,32.564968,-96.317687
7/21/2020,3,4.3,18,Kaufman,32.564968,-96.317687
7/22/2020,3,6.3,26,Kaufman,32.564968,-96.317687
7/23/2020,3,6.4,27,Kaufman,32.564968,-96.317687
7/24/2020,3,5.3,22,Kaufman,32.564968,-96.317687
7/25/2020,3,4.7,20,Kaufman,32.564968,-96.317687
7/26/2020,3,4.3,18,Kaufman,32.564968,-96.317687
1/1/2020,3,15.6,58,Tarrant,32.80581,-97.356529
1/2/2020,3,10.3,43,Tarrant,32.80581,-97.356529
1/3/2020,3,6.2,26,Tarrant,32.80581,-97.356529
1/4/2020,3,11.5,48,Tarrant,32.80581,-97.356529
1/5/2020,3,7,29,Tarrant,32.80581,-97.356529
1/6/2020,3,6.5,27,Tarrant,32.80581,-97.356529
1/7/2020,3,7.1,30,Tarrant,32.80581,-97.356529
1/8/2020,3,10.7,45,Tarrant,32.80581,-97.356529
1/9/2020,3,8,33,Tarrant,32.80581,-97.356529
1/10/2020,3,7.8,33,Tarrant,32.80581,-97.356529
1/11/2020,3,9.1,38,Tarrant,32.80581,-97.356529
1/12/2020,3,10.8,45,Tarrant,32.80581,-97.356529
1/13/2020,3,14.3,56,Tarrant,32.80581,-97.356529
1/14/2020,3,10.5,44,Tarrant,32.80581,-97.356529
1/15/2020,3,10.7,45,Tarrant,32.80581,-97.356529
1/16/2020,3,12.7,52,Tarrant,32.80581,-97.356529
1/17/2020,3,7.6,32,Tarrant,32.80581,-97.356529
1/18/2020,3,4.5,19,Tarrant,32.80581,-97.356529
1/19/2020,3,5.5,23,Tarrant,32.80581,-97.356529
1/20/2020,3,12,50,Tarrant,32.80581,-97.356529
1/21/2020,3,14.9,57,Tarrant,32.80581,-97.356529
1/22/2020,3,10.9,45,Tarrant,32.80581,-97.356529
1/23/2020,3,6.6,28,Tarrant,32.80581,-97.356529
1/24/2020,3,8,33,Tarrant,32.80581,-97.356529
1/25/2020,3,10.7,45,Tarrant,32.80581,-97.356529
1/26/2020,3,9.2,38,Tarrant,32.80581,-97.356529
1/27/2020,3,13.7,54,Tarrant,32.80581,-97.356529
1/28/2020,3,6.8,28,Tarrant,32.80581,-97.356529
1/29/2020,3,7.1,30,Tarrant,32.80581,-97.356529
1/30/2020,3,8.3,35,Tarrant,32.80581,-97.356529
1/31/2020,3,7.5,31,Tarrant,32.80581,-97.356529
2/1/2020,3,9.5,40,Tarrant,32.80581,-97.356529
2/2/2020,3,5.7,24,Tarrant,32.80581,-97.356529
2/3/2020,3,8.8,37,Tarrant,32.80581,-97.356529
2/4/2020,3,9,38,Tarrant,32.80581,-97.356529
2/5/2020,3,7.4,31,Tarrant,32.80581,-97.356529
2/6/2020,3,7.3,30,Tarrant,32.80581,-97.356529
2/7/2020,3,7.4,31,Tarrant,32.80581,-97.356529
2/8/2020,3,10,42,Tarrant,32.80581,-97.356529
2/9/2020,3,7.7,32,Tarrant,32.80581,-97.356529
2/10/2020,3,7.8,33,Tarrant,32.80581,-97.356529
2/11/2020,3,9.7,40,Tarrant,32.80581,-97.356529
2/12/2020,3,5.8,24,Tarrant,32.80581,-97.356529
2/13/2020,3,8.4,35,Tarrant,32.80581,-97.356529
2/14/2020,3,8.3,35,Tarrant,32.80581,-97.356529
2/15/2020,3,10.7,45,Tarrant,32.80581,-97.356529
2/16/2020,3,8.6,36,Tarrant,32.80581,-97.356529
2/17/2020,3,9.3,39,Tarrant,32.80581,-97.356529
2/18/2020,3,7.4,31,Tarrant,32.80581,-97.356529
2/19/2020,3,7.7,32,Tarrant,32.80581,-97.356529
2/20/2020,3,6.2,26,Tarrant,32.80581,-97.356529
2/21/2020,3,9.9,41,Tarrant,32.80581,-97.356529
2/22/2020,3,10.5,44,Tarrant,32.80581,-97.356529
2/23/2020,3,10.8,45,Tarrant,32.80581,-97.356529
2/24/2020,3,4,17,Tarrant,32.80581,-97.356529
2/25/2020,3,4.2,18,Tarrant,32.80581,-97.356529
2/26/2020,3,5,21,Tarrant,32.80581,-97.356529
2/27/2020,3,6.1,25,Tarrant,32.80581,-97.356529
2/28/2020,3,7.4,31,Tarrant,32.80581,-97.356529
2/29/2020,3,8.8,37,Tarrant,32.80581,-97.356529
3/1/2020,3,7.2,30,Tarrant,32.80581,-97.356529
3/2/2020,3,9.7,40,Tarrant,32.80581,-97.356529
3/3/2020,3,13,53,Tarrant,32.80581,-97.356529
3/4/2020,3,10.4,43,Tarrant,32.80581,-97.356529
3/5/2020,3,6.9,29,Tarrant,32.80581,-97.356529
3/6/2020,3,6.3,26,Tarrant,32.80581,-97.356529
3/7/2020,3,11.5,48,Tarrant,32.80581,-97.356529
3/8/2020,3,14,55,Tarrant,32.80581,-97.356529
3/9/2020,3,6.7,28,Tarrant,32.80581,-97.356529
3/10/2020,3,8.3,35,Tarrant,32.80581,-97.356529
3/11/2020,3,11.3,47,Tarrant,32.80581,-97.356529
3/12/2020,3,11.5,48,Tarrant,32.80581,-97.356529
3/13/2020,3,9.4,39,Tarrant,32.80581,-97.356529
3/14/2020,3,7.7,32,Tarrant,32.80581,-97.356529
3/15/2020,3,6.4,27,Tarrant,32.80581,-97.356529
3/16/2020,3,10.5,44,Tarrant,32.80581,-97.356529
3/17/2020,3,23.7,75,Tarrant,32.80581,-97.356529
3/18/2020,3,10.9,45,Tarrant,32.80581,-97.356529
3/19/2020,3,10.8,45,Tarrant,32.80581,-97.356529
3/20/2020,3,5.3,22,Tarrant,32.80581,-97.356529
3/21/2020,3,8.2,34,Tarrant,32.80581,-97.356529
3/22/2020,3,8.1,34,Tarrant,32.80581,-97.356529
3/23/2020,3,11.7,49,Tarrant,32.80581,-97.356529
3/24/2020,3,7.9,33,Tarrant,32.80581,-97.356529
3/25/2020,3,12,50,Tarrant,32.80581,-97.356529
3/26/2020,3,20.2,68,Tarrant,32.80581,-97.356529
3/27/2020,3,17.5,62,Tarrant,32.80581,-97.356529
3/28/2020,3,8,33,Tarrant,32.80581,-97.356529
3/29/2020,3,7.6,32,Tarrant,32.80581,-97.356529
3/30/2020,3,8.3,35,Tarrant,32.80581,-97.356529
3/31/2020,3,4.8,20,Tarrant,32.80581,-97.356529
4/1/2020,3,8.2,34,Tarrant,32.80581,-97.356529
4/2/2020,3,9,38,Tarrant,32.80581,-97.356529
4/3/2020,3,7.9,33,Tarrant,32.80581,-97.356529
4/4/2020,3,8.9,37,Tarrant,32.80581,-97.356529
4/5/2020,3,13.7,54,Tarrant,32.80581,-97.356529
4/6/2020,3,17.5,62,Tarrant,32.80581,-97.356529
4/7/2020,3,12.7,52,Tarrant,32.80581,-97.356529
4/8/2020,3,9.2,38,Tarrant,32.80581,-97.356529
4/9/2020,3,14.1,55,Tarrant,32.80581,-97.356529
4/10/2020,3,12.5,52,Tarrant,32.80581,-97.356529
4/11/2020,3,13.3,54,Tarrant,32.80581,-97.356529
4/12/2020,3,7.4,31,Tarrant,32.80581,-97.356529
4/13/2020,3,5.6,23,Tarrant,32.80581,-97.356529
4/14/2020,3,5.8,24,Tarrant,32.80581,-97.356529
4/15/2020,3,9,38,Tarrant,32.80581,-97.356529
4/16/2020,3,9.5,40,Tarrant,32.80581,-97.356529
4/17/2020,3,7.2,30,Tarrant,32.80581,-97.356529
4/18/2020,3,11.1,46,Tarrant,32.80581,-97.356529
4/19/2020,3,10.4,43,Tarrant,32.80581,-97.356529
4/20/2020,3,10.1,42,Tarrant,32.80581,-97.356529
4/21/2020,3,14,55,Tarrant,32.80581,-97.356529
4/22/2020,3,7.9,33,Tarrant,32.80581,-97.356529
4/23/2020,3,6.2,26,Tarrant,32.80581,-97.356529
4/24/2020,3,6.2,26,Tarrant,32.80581,-97.356529
4/25/2020,3,6.4,27,Tarrant,32.80581,-97.356529
4/26/2020,3,10.7,45,Tarrant,32.80581,-97.356529
4/27/2020,3,9.6,40,Tarrant,32.80581,-97.356529
4/28/2020,3,11.1,46,Tarrant,32.80581,-97.356529
4/29/2020,3,4,17,Tarrant,32.80581,-97.356529
4/30/2020,3,7,29,Tarrant,32.80581,-97.356529
5/1/2020,3,6.6,28,Tarrant,32.80581,-97.356529
5/2/2020,3,8.1,34,Tarrant,32.80581,-97.356529
5/3/2020,3,8.8,37,Tarrant,32.80581,-97.356529
5/4/2020,3,11.1,46,Tarrant,32.80581,-97.356529
5/5/2020,3,5.9,25,Tarrant,32.80581,-97.356529
5/6/2020,3,7.3,30,Tarrant,32.80581,-97.356529
5/7/2020,3,10.3,43,Tarrant,32.80581,-97.356529
5/8/2020,3,5,21,Tarrant,32.80581,-97.356529
5/9/2020,3,8.5,35,Tarrant,32.80581,-97.356529
5/10/2020,3,12,50,Tarrant,32.80581,-97.356529
5/11/2020,3,9.9,41,Tarrant,32.80581,-97.356529
5/12/2020,3,7.9,33,Tarrant,32.80581,-97.356529
5/13/2020,3,7.6,32,Tarrant,32.80581,-97.356529
5/14/2020,3,8.2,34,Tarrant,32.80581,-97.356529
5/15/2020,3,7.7,32,Tarrant,32.80581,-97.356529
5/16/2020,3,4.7,20,Tarrant,32.80581,-97.356529
5/17/2020,3,4.5,19,Tarrant,32.80581,-97.356529
5/18/2020,3,8.3,35,Tarrant,32.80581,-97.356529
5/19/2020,3,10.5,44,Tarrant,32.80581,-97.356529
5/20/2020,3,14.4,56,Tarrant,32.80581,-97.356529
5/21/2020,3,18.2,64,Tarrant,32.80581,-97.356529
5/22/2020,3,14.8,57,Tarrant,32.80581,-97.356529
5/23/2020,3,10,42,Tarrant,32.80581,-97.356529
5/24/2020,3,5.4,23,Tarrant,32.80581,-97.356529
5/25/2020,3,5.1,21,Tarrant,32.80581,-97.356529
5/26/2020,3,4.4,18,Tarrant,32.80581,-97.356529
5/27/2020,3,8.5,35,Tarrant,32.80581,-97.356529
5/28/2020,3,6.2,26,Tarrant,32.80581,-97.356529
5/29/2020,3,7.3,30,Tarrant,32.80581,-97.356529
5/30/2020,3,9,38,Tarrant,32.80581,-97.356529
5/31/2020,3,11,46,Tarrant,32.80581,-97.356529
6/1/2020,3,14.5,56,Tarrant,32.80581,-97.356529
6/2/2020,3,13,53,Tarrant,32.80581,-97.356529
6/3/2020,3,10.2,43,Tarrant,32.80581,-97.356529
6/4/2020,3,7.2,30,Tarrant,32.80581,-97.356529
6/5/2020,3,9.3,39,Tarrant,32.80581,-97.356529
6/6/2020,3,11.5,48,Tarrant,32.80581,-97.356529
6/7/2020,3,10.9,45,Tarrant,32.80581,-97.356529
6/8/2020,3,11.9,50,Tarrant,32.80581,-97.356529
6/9/2020,3,12.9,53,Tarrant,32.80581,-97.356529
6/11/2020,3,11.7,49,Tarrant,32.80581,-97.356529
6/12/2020,3,13.7,54,Tarrant,32.80581,-97.356529
6/13/2020,3,13.3,54,Tarrant,32.80581,-97.356529
6/14/2020,3,12.7,52,Tarrant,32.80581,-97.356529
6/15/2020,3,14.3,56,Tarrant,32.80581,-97.356529
6/16/2020,3,9.8,41,Tarrant,32.80581,-97.356529
6/17/2020,3,9.2,38,Tarrant,32.80581,-97.356529
6/18/2020,3,8.5,35,Tarrant,32.80581,-97.356529
6/19/2020,3,7.4,31,Tarrant,32.80581,-97.356529
6/20/2020,3,6.8,28,Tarrant,32.80581,-97.356529
6/21/2020,3,6.3,26,Tarrant,32.80581,-97.356529
6/22/2020,3,7.2,30,Tarrant,32.80581,-97.356529
6/23/2020,3,6,25,Tarrant,32.80581,-97.356529
6/24/2020,3,8.4,35,Tarrant,32.80581,-97.356529
6/25/2020,3,11.2,47,Tarrant,32.80581,-97.356529
6/26/2020,3,22.8,74,Tarrant,32.80581,-97.356529
6/27/2020,3,50,137,Tarrant,32.80581,-97.356529
6/28/2020,3,22,72,Tarrant,32.80581,-97.356529
6/29/2020,3,15.3,58,Tarrant,32.80581,-97.356529
6/30/2020,3,22,72,Tarrant,32.80581,-97.356529
7/1/2020,3,20.8,69,Tarrant,32.80581,-97.356529
7/2/2020,3,22.8,74,Tarrant,32.80581,-97.356529
7/3/2020,3,27.2,83,Tarrant,32.80581,-97.356529
7/4/2020,3,29,87,Tarrant,32.80581,-97.356529
7/5/2020,3,26.5,81,Tarrant,32.80581,-97.356529
7/6/2020,3,9.3,39,Tarrant,32.80581,-97.356529
7/7/2020,3,11.7,49,Tarrant,32.80581,-97.356529
7/8/2020,3,18.2,64,Tarrant,32.80581,-97.356529
7/9/2020,3,19.5,67,Tarrant,32.80581,-97.356529
7/10/2020,3,12.2,51,Tarrant,32.80581,-97.356529
7/11/2020,3,10.8,45,Tarrant,32.80581,-97.356529
7/12/2020,3,7.4,31,Tarrant,32.80581,-97.356529
7/13/2020,3,12.2,51,Tarrant,32.80581,-97.356529
7/14/2020,3,16.4,60,Tarrant,32.80581,-97.356529
7/15/2020,3,16.6,60,Tarrant,32.80581,-97.356529
7/16/2020,3,25.1,78,Tarrant,32.80581,-97.356529
7/17/2020,3,17.7,63,Tarrant,32.80581,-97.356529
7/18/2020,3,11.7,49,Tarrant,32.80581,-97.356529
7/19/2020,3,12.6,52,Tarrant,32.80581,-97.356529
7/20/2020,3,8.8,37,Tarrant,32.80581,-97.356529
7/21/2020,3,6.3,26,Tarrant,32.80581,-97.356529
7/22/2020,3,8,33,Tarrant,32.80581,-97.356529
7/23/2020,3,8.1,34,Tarrant,32.80581,-97.356529
1/1/2020,2,10.2,43,Tarrant,32.759154,-97.342332
1/2/2020,2,7,29,Tarrant,32.759154,-97.342332
1/3/2020,2,4.2,18,Tarrant,32.759154,-97.342332
1/4/2020,2,6.4,27,Tarrant,32.759154,-97.342332
1/5/2020,2,5.6,23,Tarrant,32.759154,-97.342332
1/6/2020,2,5.4,23,Tarrant,32.759154,-97.342332
1/7/2020,2,4.3,18,Tarrant,32.759154,-97.342332
1/8/2020,2,6.2,26,Tarrant,32.759154,-97.342332
