Date,POC,PM2.5,AQI_VALUE,COUNTY,LATITUDE,LONGITUDE
1/9/2020,2,5.2,22,Tarrant,32.759154,-97.342332
1/16/2020,2,8.5,35,Tarrant,32.759154,-97.342332
1/17/2020,2,4.8,20,Tarrant,32.759154,-97.342332
1/18/2020,2,3.5,15,Tarrant,32.759154,-97.342332
1/19/2020,2,6.4,27,Tarrant,32.759154,-97.342332
1/20/2020,2,10.7,45,Tarrant,32.759154,-97.342332
1/21/2020,2,13,53,Tarrant,32.759154,-97.342332
1/22/2020,2,7.9,33,Tarrant,32.759154,-97.342332
1/23/2020,2,4,17,Tarrant,32.759154,-97.342332
1/24/2020,2,4.7,20,Tarrant,32.759154,-97.342332
1/25/2020,2,5.7,24,Tarrant,32.759154,-97.342332
1/26/2020,2,5.8,24,Tarrant,32.759154,-97.342332
1/27/2020,2,12.1,51,Tarrant,32.759154,-97.342332
1/28/2020,2,4.1,17,Tarrant,32.759154,-97.342332
1/29/2020,2,3.9,16,Tarrant,32.759154,-97.342332
1/30/2020,2,5.8,24,Tarrant,32.759154,-97.342332
1/31/2020,2,6.5,27,Tarrant,32.759154,-97.342332
2/1/2020,2,6.4,27,Tarrant,32.759154,-97.342332
2/2/2020,2,3.2,13,Tarrant,32.759154,-97.342332
2/3/2020,2,6.1,25,Tarrant,32.759154,-97.342332
2/4/2020,2,7.3,30,Tarrant,32.759154,-97.342332
2/5/2020,2,4,17,Tarrant,32.759154,-97.342332
2/6/2020,2,7.2,30,Tarrant,32.759154,-97.342332
2/7/2020,2,7.3,30,Tarrant,32.759154,-97.342332
2/8/2020,2,8.4,35,Tarrant,32.759154,-97.342332
2/9/2020,2,4.3,18,Tarrant,32.759154,-97.342332
2/10/2020,2,6,25,Tarrant,32.759154,-97.342332
2/11/2020,2,7.6,32,Tarrant,32.759154,-97.342332
2/12/2020,2,4.3,18,Tarrant,32.759154,-97.342332
2/13/2020,2,6,25,Tarrant,32.759154,-97.342332
2/14/2020,2,6.1,25,Tarrant,32.759154,-97.342332
2/15/2020,2,8.2,34,Tarrant,32.759154,-97.342332
2/16/2020,2,6.1,25,Tarrant,32.759154,-97.342332
2/17/2020,2,8.3,35,Tarrant,32.759154,-97.342332
2/18/2020,2,5.4,23,Tarrant,32.759154,-97.342332
2/19/2020,2,5.8,24,Tarrant,32.759154,-97.342332
2/20/2020,2,4.8,20,Tarrant,32.759154,-97.342332
2/21/2020,2,8.6,36,Tarrant,32.759154,-97.342332
2/22/2020,2,7.1,30,Tarrant,32.759154,-97.342332
2/23/2020,2,8,33,Tarrant,32.759154,-97.342332
2/28/2020,2,15,57,Tarrant,32.759154,-97.342332
2/29/2020,2,8.2,34,Tarrant,32.759154,-97.342332
3/1/2020,2,5,21,Tarrant,32.759154,-97.342332
3/2/2020,2,8.3,35,Tarrant,32.759154,-97.342332
3/3/2020,2,12,50,Tarrant,32.759154,-97.342332
3/4/2020,2,7.2,30,Tarrant,32.759154,-97.342332
3/7/2020,2,8.2,34,Tarrant,32.759154,-97.342332
3/8/2020,2,10.7,45,Tarrant,32.759154,-97.342332
3/9/2020,2,5.6,23,Tarrant,32.759154,-97.342332
3/10/2020,2,6.9,29,Tarrant,32.759154,-97.342332
3/11/2020,2,9.9,41,Tarrant,32.759154,-97.342332
3/12/2020,2,10,42,Tarrant,32.759154,-97.342332
3/13/2020,2,7.1,30,Tarrant,32.759154,-97.342332
3/14/2020,2,7.1,30,Tarrant,32.759154,-97.342332
3/15/2020,2,3.9,16,Tarrant,32.759154,-97.342332
3/16/2020,2,8.2,34,Tarrant,32.759154,-97.342332
3/17/2020,2,21.7,71,Tarrant,32.759154,-97.342332
3/18/2020,2,9.1,38,Tarrant,32.759154,-97.342332
3/19/2020,2,8.9,37,Tarrant,32.759154,-97.342332
3/20/2020,2,3.9,16,Tarrant,32.759154,-97.342332
3/21/2020,2,5.6,23,Tarrant,32.759154,-97.342332
3/22/2020,2,5.3,22,Tarrant,32.759154,-97.342332
3/23/2020,2,9.1,38,Tarrant,32.759154,-97.342332
3/24/2020,2,7.2,30,Tarrant,32.759154,-97.342332
3/25/2020,2,11.4,48,Tarrant,32.759154,-97.342332
3/26/2020,2,18.2,64,Tarrant,32.759154,-97.342332
3/27/2020,2,16.3,60,Tarrant,32.759154,-97.342332
3/28/2020,2,6.7,28,Tarrant,32.759154,-97.342332
3/29/2020,2,5.6,23,Tarrant,32.759154,-97.342332
3/30/2020,2,6.2,26,Tarrant,32.759154,-97.342332
3/31/2020,2,2.6,11,Tarrant,32.759154,-97.342332
1/1/2020,2,9.7,40,Tarrant,32.664753,-97.337917
1/2/2020,2,7.4,31,Tarrant,32.664753,-97.337917
1/3/2020,2,3.9,16,Tarrant,32.664753,-97.337917
1/4/2020,2,5.6,23,Tarrant,32.664753,-97.337917
1/5/2020,2,3.9,16,Tarrant,32.664753,-97.337917
1/6/2020,2,4.1,17,Tarrant,32.664753,-97.337917
1/7/2020,2,4.5,19,Tarrant,32.664753,-97.337917
1/8/2020,2,6.5,27,Tarrant,32.664753,-97.337917
1/9/2020,2,4.7,20,Tarrant,32.664753,-97.337917
1/10/2020,2,6,25,Tarrant,32.664753,-97.337917
1/11/2020,2,8.2,34,Tarrant,32.664753,-97.337917
1/12/2020,2,6.5,27,Tarrant,32.664753,-97.337917
1/13/2020,2,10.3,43,Tarrant,32.664753,-97.337917
1/14/2020,2,9.5,40,Tarrant,32.664753,-97.337917
1/15/2020,2,8.1,34,Tarrant,32.664753,-97.337917
1/16/2020,2,8.2,34,Tarrant,32.664753,-97.337917
1/17/2020,2,5.2,22,Tarrant,32.664753,-97.337917
1/18/2020,2,2.7,11,Tarrant,32.664753,-97.337917
1/19/2020,2,4.8,20,Tarrant,32.664753,-97.337917
1/20/2020,2,10.4,43,Tarrant,32.664753,-97.337917
1/21/2020,2,9.1,38,Tarrant,32.664753,-97.337917
1/22/2020,2,7.2,30,Tarrant,32.664753,-97.337917
1/23/2020,2,2.4,10,Tarrant,32.664753,-97.337917
1/24/2020,2,4.1,17,Tarrant,32.664753,-97.337917
1/25/2020,2,4.9,20,Tarrant,32.664753,-97.337917
1/26/2020,2,6.6,28,Tarrant,32.664753,-97.337917
1/27/2020,2,12.2,51,Tarrant,32.664753,-97.337917
1/29/2020,2,3.3,14,Tarrant,32.664753,-97.337917
1/30/2020,2,4.6,19,Tarrant,32.664753,-97.337917
1/31/2020,2,5.5,23,Tarrant,32.664753,-97.337917
2/1/2020,2,5.3,22,Tarrant,32.664753,-97.337917
2/2/2020,2,3,13,Tarrant,32.664753,-97.337917
2/3/2020,2,7.1,30,Tarrant,32.664753,-97.337917
2/4/2020,2,7.1,30,Tarrant,32.664753,-97.337917
2/5/2020,2,5,21,Tarrant,32.664753,-97.337917
2/6/2020,2,6.2,26,Tarrant,32.664753,-97.337917
2/7/2020,2,4.5,19,Tarrant,32.664753,-97.337917
2/8/2020,2,7.8,33,Tarrant,32.664753,-97.337917
2/9/2020,2,4.2,18,Tarrant,32.664753,-97.337917
2/10/2020,2,5.5,23,Tarrant,32.664753,-97.337917
2/11/2020,2,6.7,28,Tarrant,32.664753,-97.337917
2/12/2020,2,4.7,20,Tarrant,32.664753,-97.337917
2/13/2020,2,5.2,22,Tarrant,32.664753,-97.337917
2/14/2020,2,6.9,29,Tarrant,32.664753,-97.337917
2/15/2020,2,7.2,30,Tarrant,32.664753,-97.337917
2/16/2020,2,6.2,26,Tarrant,32.664753,-97.337917
2/17/2020,2,8.4,35,Tarrant,32.664753,-97.337917
2/18/2020,2,5.9,25,Tarrant,32.664753,-97.337917
2/19/2020,2,5.4,23,Tarrant,32.664753,-97.337917
2/20/2020,2,3.9,16,Tarrant,32.664753,-97.337917
2/21/2020,2,8.2,34,Tarrant,32.664753,-97.337917
2/22/2020,2,7.7,32,Tarrant,32.664753,-97.337917
2/23/2020,2,7.1,30,Tarrant,32.664753,-97.337917
2/24/2020,2,3.8,16,Tarrant,32.664753,-97.337917
2/25/2020,2,2,8,Tarrant,32.664753,-97.337917
2/26/2020,2,2.7,11,Tarrant,32.664753,-97.337917
2/27/2020,2,5,21,Tarrant,32.664753,-97.337917
2/28/2020,2,5.6,23,Tarrant,32.664753,-97.337917
2/29/2020,2,6.7,28,Tarrant,32.664753,-97.337917
3/1/2020,2,4.9,20,Tarrant,32.664753,-97.337917
3/2/2020,2,6.9,29,Tarrant,32.664753,-97.337917
3/3/2020,2,10,42,Tarrant,32.664753,-97.337917
3/4/2020,2,8.1,34,Tarrant,32.664753,-97.337917
3/5/2020,2,5.3,22,Tarrant,32.664753,-97.337917
3/6/2020,2,5.1,21,Tarrant,32.664753,-97.337917
3/7/2020,2,8.7,36,Tarrant,32.664753,-97.337917
3/8/2020,2,9.2,38,Tarrant,32.664753,-97.337917
3/9/2020,2,5.4,23,Tarrant,32.664753,-97.337917
3/10/2020,2,6.8,28,Tarrant,32.664753,-97.337917
3/11/2020,2,11.4,48,Tarrant,32.664753,-97.337917
3/12/2020,2,10.9,45,Tarrant,32.664753,-97.337917
3/13/2020,2,6.8,28,Tarrant,32.664753,-97.337917
3/14/2020,2,5.6,23,Tarrant,32.664753,-97.337917
3/15/2020,2,3.4,14,Tarrant,32.664753,-97.337917
3/16/2020,2,8,33,Tarrant,32.664753,-97.337917
3/17/2020,2,20,68,Tarrant,32.664753,-97.337917
3/18/2020,2,9.5,40,Tarrant,32.664753,-97.337917
3/19/2020,2,9.8,41,Tarrant,32.664753,-97.337917
3/21/2020,2,4.7,20,Tarrant,32.664753,-97.337917
3/22/2020,2,4.9,20,Tarrant,32.664753,-97.337917
3/23/2020,2,10.8,45,Tarrant,32.664753,-97.337917
3/24/2020,2,7.1,30,Tarrant,32.664753,-97.337917
3/25/2020,2,11.2,47,Tarrant,32.664753,-97.337917
3/26/2020,2,18.2,64,Tarrant,32.664753,-97.337917
3/27/2020,2,15.9,59,Tarrant,32.664753,-97.337917
3/28/2020,2,5.7,24,Tarrant,32.664753,-97.337917
3/29/2020,2,6.6,28,Tarrant,32.664753,-97.337917
3/30/2020,2,6.4,27,Tarrant,32.664753,-97.337917
3/31/2020,2,3.8,16,Tarrant,32.664753,-97.337917
4/1/2020,2,5.5,23,Tarrant,32.664753,-97.337917
4/2/2020,2,6.9,29,Tarrant,32.664753,-97.337917
4/3/2020,2,5.9,25,Tarrant,32.664753,-97.337917
4/4/2020,2,4.8,20,Tarrant,32.664753,-97.337917
4/5/2020,2,9.6,40,Tarrant,32.664753,-97.337917
4/6/2020,2,13.6,54,Tarrant,32.664753,-97.337917
4/7/2020,2,11.4,48,Tarrant,32.664753,-97.337917
4/8/2020,2,10.5,44,Tarrant,32.664753,-97.337917
4/9/2020,2,10.8,45,Tarrant,32.664753,-97.337917
4/10/2020,2,10.2,43,Tarrant,32.664753,-97.337917
4/11/2020,2,9.3,39,Tarrant,32.664753,-97.337917
4/12/2020,2,10.7,45,Tarrant,32.664753,-97.337917
4/13/2020,2,3.9,16,Tarrant,32.664753,-97.337917
4/14/2020,2,4.4,18,Tarrant,32.664753,-97.337917
4/15/2020,2,5.1,21,Tarrant,32.664753,-97.337917
4/16/2020,2,8,33,Tarrant,32.664753,-97.337917
4/17/2020,2,5.2,22,Tarrant,32.664753,-97.337917
4/18/2020,2,7.7,32,Tarrant,32.664753,-97.337917
4/19/2020,2,10.2,43,Tarrant,32.664753,-97.337917
4/20/2020,2,9,38,Tarrant,32.664753,-97.337917
4/21/2020,2,12.3,51,Tarrant,32.664753,-97.337917
4/22/2020,2,9.6,40,Tarrant,32.664753,-97.337917
4/23/2020,2,3.5,15,Tarrant,32.664753,-97.337917
4/24/2020,2,6.4,27,Tarrant,32.664753,-97.337917
4/25/2020,2,4,17,Tarrant,32.664753,-97.337917
4/28/2020,2,10,42,Tarrant,32.664753,-97.337917
4/29/2020,2,5.6,23,Tarrant,32.664753,-97.337917
4/30/2020,2,5.3,22,Tarrant,32.664753,-97.337917
5/1/2020,2,5.7,24,Tarrant,32.664753,-97.337917
5/2/2020,2,5.6,23,Tarrant,32.664753,-97.337917
5/3/2020,2,7.9,33,Tarrant,32.664753,-97.337917
5/4/2020,2,9.2,38,Tarrant,32.664753,-97.337917
5/5/2020,2,8.6,36,Tarrant,32.664753,-97.337917
5/6/2020,2,5.5,23,Tarrant,32.664753,-97.337917
5/7/2020,2,7.7,32,Tarrant,32.664753,-97.337917
5/12/2020,2,7.8,33,Tarrant,32.664753,-97.337917
5/13/2020,2,8,33,Tarrant,32.664753,-97.337917
5/14/2020,2,7.8,33,Tarrant,32.664753,-97.337917
5/15/2020,2,8.7,36,Tarrant,32.664753,-97.337917
5/16/2020,2,2.8,12,Tarrant,32.664753,-97.337917
5/17/2020,2,4.5,19,Tarrant,32.664753,-97.337917
5/18/2020,2,7.2,30,Tarrant,32.664753,-97.337917
5/19/2020,2,9.5,40,Tarrant,32.664753,-97.337917
5/20/2020,2,14,55,Tarrant,32.664753,-97.337917
5/21/2020,2,19.2,66,Tarrant,32.664753,-97.337917
5/22/2020,2,13.8,55,Tarrant,32.664753,-97.337917
5/23/2020,2,9.5,40,Tarrant,32.664753,-97.337917
5/24/2020,2,6.9,29,Tarrant,32.664753,-97.337917
5/25/2020,2,4,17,Tarrant,32.664753,-97.337917
5/26/2020,2,3.3,14,Tarrant,32.664753,-97.337917
5/27/2020,2,6.2,26,Tarrant,32.664753,-97.337917
5/28/2020,2,5.9,25,Tarrant,32.664753,-97.337917
5/29/2020,2,5.7,24,Tarrant,32.664753,-97.337917
5/30/2020,2,7.5,31,Tarrant,32.664753,-97.337917
5/31/2020,2,10,42,Tarrant,32.664753,-97.337917
6/1/2020,2,12.5,52,Tarrant,32.664753,-97.337917
6/2/2020,2,12.7,52,Tarrant,32.664753,-97.337917
6/3/2020,2,12.1,51,Tarrant,32.664753,-97.337917
6/4/2020,2,6.7,28,Tarrant,32.664753,-97.337917
6/5/2020,2,8.2,34,Tarrant,32.664753,-97.337917
6/6/2020,2,9.2,38,Tarrant,32.664753,-97.337917
6/7/2020,2,9.8,41,Tarrant,32.664753,-97.337917
6/8/2020,2,11.7,49,Tarrant,32.664753,-97.337917
6/9/2020,2,11.8,49,Tarrant,32.664753,-97.337917
6/11/2020,2,6.6,28,Tarrant,32.664753,-97.337917
6/12/2020,2,8.1,34,Tarrant,32.664753,-97.337917
6/13/2020,2,9.3,39,Tarrant,32.664753,-97.337917
6/14/2020,2,9.8,41,Tarrant,32.664753,-97.337917
6/15/2020,2,10.8,45,Tarrant,32.664753,-97.337917
6/16/2020,2,8.8,37,Tarrant,32.664753,-97.337917
6/17/2020,2,9.4,39,Tarrant,32.664753,-97.337917
6/18/2020,2,7.5,31,Tarrant,32.664753,-97.337917
6/19/2020,2,7.4,31,Tarrant,32.664753,-97.337917
6/20/2020,2,5.3,22,Tarrant,32.664753,-97.337917
6/21/2020,2,4.4,18,Tarrant,32.664753,-97.337917
6/22/2020,2,4.6,19,Tarrant,32.664753,-97.337917
6/23/2020,2,5.6,23,Tarrant,32.664753,-97.337917
6/24/2020,2,6.6,28,Tarrant,32.664753,-97.337917
6/25/2020,2,10.1,42,Tarrant,32.664753,-97.337917
6/26/2020,2,13.1,53,Tarrant,32.664753,-97.337917
6/27/2020,2,51.4,140,Tarrant,32.664753,-97.337917
6/28/2020,2,28.8,86,Tarrant,32.664753,-97.337917
6/29/2020,2,15.4,58,Tarrant,32.664753,-97.337917
6/30/2020,2,22,72,Tarrant,32.664753,-97.337917
7/1/2020,2,20.1,68,Tarrant,32.664753,-97.337917
7/2/2020,2,22.7,73,Tarrant,32.664753,-97.337917
7/3/2020,2,21.2,70,Tarrant,32.664753,-97.337917
7/4/2020,2,19.4,66,Tarrant,32.664753,-97.337917
7/5/2020,2,30.5,90,Tarrant,32.664753,-97.337917
7/6/2020,2,10.4,43,Tarrant,32.664753,-97.337917
7/7/2020,2,10,42,Tarrant,32.664753,-97.337917
7/8/2020,2,14,55,Tarrant,32.664753,-97.337917
7/9/2020,2,21,70,Tarrant,32.664753,-97.337917
7/10/2020,2,13.6,54,Tarrant,32.664753,-97.337917
7/11/2020,2,10.4,43,Tarrant,32.664753,-97.337917
7/12/2020,2,6.5,27,Tarrant,32.664753,-97.337917
7/13/2020,2,11.7,49,Tarrant,32.664753,-97.337917
7/14/2020,2,15.1,57,Tarrant,32.664753,-97.337917
7/15/2020,2,16.1,59,Tarrant,32.664753,-97.337917
7/16/2020,2,23.3,75,Tarrant,32.664753,-97.337917
7/17/2020,2,18.6,65,Tarrant,32.664753,-97.337917
7/18/2020,2,13.4,54,Tarrant,32.664753,-97.337917
7/19/2020,2,11.1,46,Tarrant,32.664753,-97.337917
7/20/2020,2,9.3,39,Tarrant,32.664753,-97.337917
7/21/2020,2,6.2,26,Tarrant,32.664753,-97.337917
7/22/2020,2,5.5,23,Tarrant,32.664753,-97.337917
7/23/2020,2,6.7,28,Tarrant,32.664753,-97.337917
7/24/2020,2,8.8,37,Tarrant,32.664753,-97.337917
7/25/2020,2,6.5,27,Tarrant,32.664753,-97.337917
7/26/2020,2,6.6,28,Tarrant,32.664753,-97.337917
1/1/2020,3,9.9,41,Tarrant,32.664753,-97.337917
1/2/2020,3,7.3,30,Tarrant,32.664753,-97.337917
1/3/2020,3,3.4,14,Tarrant,32.664753,-97.337917
1/4/2020,3,5.8,24,Tarrant,32.664753,-97.337917
1/5/2020,3,5.2,22,Tarrant,32.664753,-97.337917
1/6/2020,3,4.9,20,Tarrant,32.664753,-97.337917
1/7/2020,3,4.3,18,Tarrant,32.664753,-97.337917
1/8/2020,3,7,29,Tarrant,32.664753,-97.337917
1/9/2020,3,5.1,21,Tarrant,32.664753,-97.337917
1/10/2020,3,6.5,27,Tarrant,32.664753,-97.337917
1/11/2020,3,9.1,38,Tarrant,32.664753,-97.337917
1/12/2020,3,6.7,28,Tarrant,32.664753,-97.337917
1/14/2020,3,10,42,Tarrant,32.664753,-97.337917
1/15/2020,3,9.1,38,Tarrant,32.664753,-97.337917
1/16/2020,3,9.1,38,Tarrant,32.664753,-97.337917
1/17/2020,3,6.7,28,Tarrant,32.664753,-97.337917
1/18/2020,3,4.7,20,Tarrant,32.664753,-97.337917
1/19/2020,3,6.3,26,Tarrant,32.664753,-97.337917
1/20/2020,3,10.5,44,Tarrant,32.664753,-97.337917
1/21/2020,3,9.7,40,Tarrant,32.664753,-97.337917
1/22/2020,3,8.6,36,Tarrant,32.664753,-97.337917
1/23/2020,3,4.1,17,Tarrant,32.664753,-97.337917
1/24/2020,3,4.7,20,Tarrant,32.664753,-97.337917
1/25/2020,3,5.4,23,Tarrant,32.664753,-97.337917
1/26/2020,3,7.4,31,Tarrant,32.664753,-97.337917
1/27/2020,3,13.2,53,Tarrant,32.664753,-97.337917
1/28/2020,3,5,21,Tarrant,32.664753,-97.337917
1/29/2020,3,4.6,19,Tarrant,32.664753,-97.337917
1/30/2020,3,5.7,24,Tarrant,32.664753,-97.337917
1/31/2020,3,5.4,23,Tarrant,32.664753,-97.337917
2/1/2020,3,5.6,23,Tarrant,32.664753,-97.337917
2/2/2020,3,2.9,12,Tarrant,32.664753,-97.337917
2/3/2020,3,7.2,30,Tarrant,32.664753,-97.337917
2/4/2020,3,7,29,Tarrant,32.664753,-97.337917
2/5/2020,3,5.1,21,Tarrant,32.664753,-97.337917
2/6/2020,3,6.5,27,Tarrant,32.664753,-97.337917
2/7/2020,3,5.1,21,Tarrant,32.664753,-97.337917
2/8/2020,3,8.3,35,Tarrant,32.664753,-97.337917
2/9/2020,3,5.5,23,Tarrant,32.664753,-97.337917
2/10/2020,3,6.1,25,Tarrant,32.664753,-97.337917
2/11/2020,3,7.2,30,Tarrant,32.664753,-97.337917
2/12/2020,3,4.5,19,Tarrant,32.664753,-97.337917
2/13/2020,3,6.4,27,Tarrant,32.664753,-97.337917
2/14/2020,3,6.2,26,Tarrant,32.664753,-97.337917
2/15/2020,3,7.8,33,Tarrant,32.664753,-97.337917
2/16/2020,3,6.7,28,Tarrant,32.664753,-97.337917
2/17/2020,3,8.4,35,Tarrant,32.664753,-97.337917
2/18/2020,3,6.3,26,Tarrant,32.664753,-97.337917
2/19/2020,3,5.8,24,Tarrant,32.664753,-97.337917
2/20/2020,3,4,17,Tarrant,32.664753,-97.337917
2/21/2020,3,8.6,36,Tarrant,32.664753,-97.337917
2/22/2020,3,8.1,34,Tarrant,32.664753,-97.337917
2/23/2020,3,7.4,31,Tarrant,32.664753,-97.337917
2/24/2020,3,3.5,15,Tarrant,32.664753,-97.337917
2/25/2020,3,3,13,Tarrant,32.664753,-97.337917
2/26/2020,3,3,13,Tarrant,32.664753,-97.337917
2/27/2020,3,6.1,25,Tarrant,32.664753,-97.337917
2/28/2020,3,5.5,23,Tarrant,32.664753,-97.337917
2/29/2020,3,7.5,31,Tarrant,32.664753,-97.337917
3/1/2020,3,5.5,23,Tarrant,32.664753,-97.337917
3/2/2020,3,7,29,Tarrant,32.664753,-97.337917
3/3/2020,3,9.8,41,Tarrant,32.664753,-97.337917
3/4/2020,3,7.9,33,Tarrant,32.664753,-97.337917
3/5/2020,3,4.6,19,Tarrant,32.664753,-97.337917
3/6/2020,3,5.5,23,Tarrant,32.664753,-97.337917
3/7/2020,3,8.5,35,Tarrant,32.664753,-97.337917
3/8/2020,3,8.6,36,Tarrant,32.664753,-97.337917
3/9/2020,3,5.8,24,Tarrant,32.664753,-97.337917
3/10/2020,3,6.8,28,Tarrant,32.664753,-97.337917
3/11/2020,3,11,46,Tarrant,32.664753,-97.337917
3/12/2020,3,10.9,45,Tarrant,32.664753,-97.337917
3/13/2020,3,7,29,Tarrant,32.664753,-97.337917
3/14/2020,3,6.8,28,Tarrant,32.664753,-97.337917
3/15/2020,3,3.4,14,Tarrant,32.664753,-97.337917
3/16/2020,3,8.7,36,Tarrant,32.664753,-97.337917
3/17/2020,3,20,68,Tarrant,32.664753,-97.337917
3/18/2020,3,9.1,38,Tarrant,32.664753,-97.337917
3/19/2020,3,10.2,43,Tarrant,32.664753,-97.337917
3/20/2020,3,3.8,16,Tarrant,32.664753,-97.337917
3/21/2020,3,5.8,24,Tarrant,32.664753,-97.337917
3/22/2020,3,5.8,24,Tarrant,32.664753,-97.337917
3/23/2020,3,10.4,43,Tarrant,32.664753,-97.337917
3/24/2020,3,7.4,31,Tarrant,32.664753,-97.337917
3/25/2020,3,9.7,40,Tarrant,32.664753,-97.337917
3/26/2020,3,17.8,63,Tarrant,32.664753,-97.337917
3/27/2020,3,16.1,59,Tarrant,32.664753,-97.337917
3/28/2020,3,6.7,28,Tarrant,32.664753,-97.337917
3/29/2020,3,7.2,30,Tarrant,32.664753,-97.337917
3/30/2020,3,7.5,31,Tarrant,32.664753,-97.337917
3/31/2020,3,3.7,15,Tarrant,32.664753,-97.337917
